Eastern Cape: Buffalo City(BUF) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,-4500000,-100,0
Surplus/(Deficit) after capital transfers and contributions,,166252840,0,25417640,59263650,187111564,-10264768,-18520226,158326570,3186932,-3408534,-5324116,-5545718,-7305116,191865,9337823,2224572,-2324281,-239162,18162466,15599023,170604447,25417641,145186806,571.2048808935494,59263650
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,166252840,0,25417640,59263650,187111564,-10264768,-18520226,158326570,3186932,-3408534,-5324116,-5545718,-7305116,191865,9337823,2224572,-2324281,-239162,18162466,15599023,170604447,25417641,145186806,571.2048808935494,59263650
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,166252840,0,25417640,59263650,187111564,-10264768,-18520226,158326570,3186932,-3408534,-5324116,-5545718,-7305116,191865,9337823,2224572,-2324281,-239162,18162466,15599023,170604447,25417641,145186806,571.2048808935494,59263650
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,166252840,0,25417640,59263650,187111564,-10264768,-18520226,158326570,3186932,-3408534,-5324116,-5545718,-7305116,191865,9337823,2224572,-2324281,-239162,18162466,15599023,170604447,25417641,145186806,571.2048808935494,59263650Western Cape: George(WC044) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,154010771,0,171573053,171250213,14191611,14004620,13833604,42029835,15930248,14476689,14453196,44860133,13102349,14506405,14661187,42269941,14438500,14286143,14176266,42900909,172060818,171573053,487765,0.28,171250213
Property rates - penalties and collection charges,,3759202,0,5509120,5509120,312961,87997,80595,481553,-104822,1399136,111520,1405834,354172,357843,299465,1011480,336276,290867,346339,973482,3872349,5509120,-1636771,-29.71,5509120
Service charges - electricity revenue,,445930508,0,475716917,471916917,41329772,32491924,41224263,115045959,38429662,39860890,39130149,117420701,38676079,44967667,36625534,120269280,40513787,33475846,41031232,115020865,467756805,475716917,-7960112,-1.67,471916917
Service charges - water revenue,,91035868,0,91593508,93809508,7924146,5931773,8936212,22792131,8219798,7547733,8568512,24336043,9958037,6902247,8068768,24929052,8515052,2710105,8007879,19233036,91290262,91593508,-303246,-0.33,93809508
Service charges - sanitation revenue,,63811392,0,58051382,60838382,7014556,4547110,5755738,17317404,3571218,5321633,5354543,14247394,5486922,5523913,4491305,15502140,5428587,5505077,6419281,17352945,64419883,58051382,6368501,10.97,60838382
Service charges - refuse revenue,,40432083,0,42378730,43375730,4708974,3315055,3658243,11682272,3549489,3593720,3635755,10778964,3645627,3603927,3643636,10893190,3608057,3583552,4266236,11457845,44812271,42378730,2433541,5.74,43375730
Service charges - other,,375478,0,395530,395530,26635,26858,26034,79527,25273,24749,24659,74681,25046,23637,24086,72769,24252,24214,26082,74548,301525,395530,-94005,-23.77,395530
Rental of facilities and equipment,,2272512,0,2288900,2345300,99573,94712,107882,302167,1057936,289202,108667,1455805,98992,118615,106530,324137,85319,91227,121930,298476,2380585,2288900,91685,4.01,2345300
Interest earned - external investments,,22385592,0,18732000,18732000,1723178,1967854,1938274,5629306,1828768,2381515,1545529,5755812,1660757,2763719,1718330,6142806,2631895,1411892,2355856,6399643,23927567,18731999,5195568,27.74,18732000
Interest earned - outstanding debtors,,3931893,0,4392430,4392430,-548172,372089,1222847,1046764,-521609,293526,1167331,939248,254676,272436,260241,787353,269220,263068,329211,861499,3634864,4392430,-757566,-17.25,4392430
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,60966463,0,17515480,49032580,1704104,1249916,1605291,4559311,1092735,1036825,788273,2917833,1204288,922078,1445365,3571731,960259,376170,1321897,2658326,13707201,17515480,-3808279,-21.74,49032580
Licences and permits,,2088827,0,2601470,2601470,200293,203738,207712,611743,193298,198723,639,392660,274403,236650,245787,756840,98767,275393,253958,628118,2389361,2601470,-212109,-8.15,2601470
Agency services,,6961369,0,6586340,6586340,722721,1290,1613361,2337372,531120,32908,-265789,298239,1867124,399990,558013,2825127,1085316,588924,264276,1938516,7399254,6586340,812914,12.34,6586340
Transfers recognised - operational,,290629406,0,236511591,254132910,0,37839945,12438077,50278022,570315,979083,31399084,32948482,27371329,0,40952469,68323798,597392,566824,211862,1376078,152926380,236511591,-83585211,-35.34,254132910
Other own revenue,,52891558,0,23148286,32858192,1171517,594774,2037674,3803965,1568758,1065724,1473237,4107719,8367508,3244685,2608347,14220540,3797051,3929327,9364419,17090797,39223021,15398436,23824585,154.72,32858192
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,1241482922,0,1156994737,1217776622,80581869,102729655,94685807,277997331,75942187,78502056,107495305,261939548,112347309,83843812,115709063,311900184,82389730,67378629,88496724,238265083,1090102146,1149244886,-59142740,-5.1462260759627165,1217776622
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,311839316,0,308228907,320305890,21632106,25397724,25296330,72326160,25311275,39623582,25576214,90511071,26951743,26400093,25984858,79336694,25406139,25828185,27845052,79079376,321253301,308228903,13024398,4.23,320305890
Remuneration of councillors,,15567736,0,18138774,18138774,1314525,1314525,1314525,3943575,1314525,1313185,1315865,3943575,1314378,1314378,1314378,3943134,2052828,1388223,1388222,4829273,16659557,18138774,-1479217,-8.15,18138774
Debt impairment,,69604195,0,20000000,51517100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,-20000000,-100,51517100
Depreciation and asset impairment,,110052755,0,111411587,114789631,0,0,27397789,27397789,9422854,8945744,9243965,27612563,9243992,8349313,9244011,26837316,8945786,9244144,0,18189930,100037598,111411588,-11373990,-10.21,114789631
Finance charges,,51159815,0,47984398,46688408,0,0,31298,31298,0,0,24282054,24282054,0,0,16021,16021,0,0,22971100,22971100,47300473,47984398,-683925,-1.43,46688408
Bulk purchases,,287736248,0,324001640,317964640,22887,39488046,36858673,76369606,22229239,22940957,21387962,66558158,21890604,22198848,20518869,64608321,22839741,21208613,58816823,102865177,310401262,324001639,-13600377,-4.2,317964640
Other Materials,,227383,0,267820,237820,6148,19827,22860,48835,12814,14439,11993,39246,15871,11980,13439,41290,11788,10340,34538,56666,186037,267820,-81783,-30.54,237820
Contracted services,,234571488,0,181671705,180540073,444352,6527231,9703851,16675434,10832825,7504579,24136610,42474014,-3433615,11316908,32669032,40552325,9567990,14526220,26052669,50146879,149848652,181671705,-31823053,-17.52,180540073
Transfers and grants,,2368266,0,3043000,3043000,31944,219979,321019,572942,167318,32658,688544,888520,68032,197499,107188,372719,62750,748,637772,701270,2535451,3043000,-507549,-16.68,3043000
Other expenditure,,179864598,0,201247802,225765475,8537980,17419530,16283430,42240940,14642685,13283347,12431650,40357682,11809730,11123035,15573296,38506061,13602484,18084138,26317987,58004609,179109292,201247802,-22138510,-11,225765475
Loss on disposal of PPE,,99087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,1263090887,0,1215995633,1278990811,31989942,90386862,117229775,239606579,83933535,93658491,119074857,296666883,67860735,80912054,105441092,254213881,82489506,90290611,164064163,336844280,1127331623,1215995629,-88664006,-7.291474071573329,1278990811
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-21607965,0,-59000896,-61214189,48591927,12342793,-22543968,38390752,-7991348,-15156435,-11579552,-34727335,44486574,2931758,10267971,57686303,-99776,-22911982,-75567439,-98579197,-37229477,-66750743,29521266,-44.226123445547266,-61214189
Transfers recognised - capital,,273073807,0,118339554,152007031,0,0,24632955,24632955,0,0,28968871,28968871,31495,0,18125139,18156634,0,0,0,0,71758460,118339554,-46581094,-39.36,152007031
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749850,-7749850,-100,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,251465842,0,59338658,90792842,48591927,12342793,2088987,63023707,-7991348,-15156435,17389319,-5758464,44518069,2931758,28393110,75842937,-99776,-22911982,-75567439,-98579197,34528983,59338661,-24809678,-41.810309807968196,90792842
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,251465842,0,59338658,90792842,48591927,12342793,2088987,63023707,-7991348,-15156435,17389319,-5758464,44518069,2931758,28393110,75842937,-99776,-22911982,-75567439,-98579197,34528983,59338661,-24809678,-41.810309807968196,90792842
Attributable to minorities,,0,0,0,-7749062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-7749062
Surplus/(Deficit) attributable to municipality,,251465842,0,59338658,83043780,48591927,12342793,2088987,63023707,-7991348,-15156435,17389319,-5758464,44518069,2931758,28393110,75842937,-99776,-22911982,-75567439,-98579197,34528983,59338661,-24809678,-41.810309807968196,83043780
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,251465842,0,59338658,83043780,48591927,12342793,2088987,63023707,-7991348,-15156435,17389319,-5758464,44518069,2931758,28393110,75842937,-99776,-22911982,-75567439,-98579197,34528983,59338661,-24809678,-41.810309807968196,83043780Western Cape: Oudtshoorn(WC045) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,50065106,0,61549078,61549078,61391863,11238,-28030,61375071,-12308,-1454,479848,466086,-787,-5079,0,-5866,-12156,-60567,-15546,-88269,61747022,61549457,197565,0.32,61549078
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,163062279,0,190255944,190255944,16353425,14301207,14981660,45636292,15003551,14554614,12794984,42353149,17043321,13143895,13745204,43932420,15145948,13826220,13357031,42329199,174251060,190255941,-16004881,-8.41,190255944
Service charges - water revenue,,41417688,0,47506688,47506688,3893587,3341042,4005426,11240055,3666770,4257792,3810332,11734894,7710380,4991151,3336498,16038029,4476928,3297439,3142196,10916563,49929541,47506689,2422852,5.1,47506688
Service charges - sanitation revenue,,24797012,0,28360326,28360326,26981920,61222,-379741,26663401,-141556,-56187,217148,19405,-64052,-78941,-69509,-212502,31085,160496,84746,276327,26746631,28360332,-1613701,-5.69,28360326
Service charges - refuse revenue,,13744142,0,15115888,15115888,15802828,1034,-422643,15381219,-174802,-119262,236,-293828,-143974,-125126,-73004,-342104,-16575,-126639,-127320,-270534,14474753,15115884,-641131,-4.24,15115888
Service charges - other,,-17107949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,2466681,0,2655658,2655658,147440,145700,109678,402818,172596,118500,114649,405745,120598,401283,141217,663098,228514,201316,130660,560490,2032151,2655660,-623509,-23.48,2655658
Interest earned - external investments,,1527953,0,1951500,1951500,82139,9544,74254,165937,34045,619,55247,89911,95147,-13549,17771,99369,-4139,42461,20999,59321,414538,1951500,-1536962,-78.76,1951500
Interest earned - outstanding debtors,,6415640,0,5979250,5979250,562575,592283,650927,1805785,734710,688632,817321,2240663,849783,883330,803380,2536493,806964,707568,760276,2274808,8857749,5979252,2878497,48.14,5979250
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,4945950,0,2505295,2505295,-12400,58630,122045,168275,139985,0,36170,176155,111908,111480,306963,530351,293403,156658,127305,577366,1452147,2505300,-1053153,-42.04,2505295
Licences and permits,,0,0,17069575,17069575,200,1328848,1056226,2385274,1646447,12484,1812,1660743,1831,672783,7193882,7868496,620830,2157942,1301689,4080461,15994974,17069580,-1074606,-6.3,17069575
Agency services,,4135980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,85279792,0,77260000,77260000,20755000,0,0,20755000,0,0,13269000,13269000,0,0,13517000,13517000,0,0,0,0,47541000,77260000,-29719000,-38.47,77260000
Other own revenue,,13043916,0,9567751,9567751,713633,-98528,437957,1053062,360591,382737,3955767,4699095,-2423565,446484,460954,-1516127,596322,605862,251277,1453461,5689491,9567744,-3878253,-40.53,9567751
Gains on disposal of PPE,,48200,0,1500000,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,-1500000,-100,1500000
Total Revenue (excl. capital transfers and contributions),,393842390,0,461276953,461276953,146672210,19752220,20607759,187032189,21430029,19838475,35552514,76821018,23300590,20427711,39380356,83108657,22167124,20968756,19033313,62169193,409131057,461277339,-52146282,-11.304756941463365,461276953
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,153370353,0,149021817,149021817,11489247,12494353,11997243,35980843,12033647,17654550,12300111,41988308,12373188,11943320,12000497,36317005,12238447,12618541,11926527,36783515,151069671,149021816,2047855,1.37,149021817
Remuneration of councillors,,8335730,0,8756897,8756897,657084,664489,688648,2010221,659014,685610,653525,1998149,652488,696540,797262,2146290,652426,705128,668675,2026229,8180889,8756892,-576003,-6.58,8756897
Debt impairment,,14340111,0,17224745,17224745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31139,31139,31139,17224752,-17193613,-99.82,17224745
Depreciation and asset impairment,,20494141,0,19393524,19393524,0,0,0,0,0,0,0,0,0,12929016,0,12929016,3232254,0,3232254,6464508,19393524,19393524,0,0,19393524
Finance charges,,11440125,0,10228080,10228080,0,10370,9908,20278,6120,5770,1797395,1809285,6515806,-3240232,175821,3451395,5,0,4723530,4723535,10004493,10228080,-223587,-2.19,10228080
Bulk purchases,,114059489,0,121042983,121042983,1124551,15677380,14097467,30899398,8597312,8901594,7820441,25319347,1452156,16570530,8065836,26088522,7315431,8314256,22373599,38003286,120310553,121042980,-732427,-0.61,121042983
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,21769001,0,27348121,27348121,1992062,1323972,4646831,7962865,4405646,3216125,3873660,11495431,2267656,3467559,4780844,10516059,2926610,2559576,2287994,7774180,37748535,27348120,10400415,38.03,27348121
Transfers and grants,,0,0,1343547,1343547,22131,0,290370,312501,87410,6203391,54753,6345554,-250828,0,742974,492146,184686,41751,111212,337649,7487850,1343547,6144303,457.32,1343547
Other expenditure,,107909418,0,120385437,120385437,16189684,4412587,11746385,32348656,13211244,10040701,17508418,40760363,7648975,17063999,11306794,36019768,9907703,14588778,9827936,34324417,143453204,120385440,23067764,19.16,120385437
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,451718368,0,474745151,474745151,31474759,34583151,43476852,109534762,39000393,46707741,44008303,129716437,30659441,59430732,37870028,127960201,36457562,38828030,55182866,130468458,497679858,474745151,22934707,4.830951290748413,474745151
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-57875978,0,-13468198,-13468198,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,-13467812,-75080989,557.4846827383691,-13468198
Transfers recognised - capital,,40421361,0,31937000,31937000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31937000,-31937000,-100,31937000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-17454617,0,18468802,18468802,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,18469188,-107017989,-579.4406825032048,18468802
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-17454617,0,18468802,18468802,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,18469188,-107017989,-579.4406825032048,18468802
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-17454617,0,18468802,18468802,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,18469188,-107017989,-579.4406825032048,18468802
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-17454617,0,18468802,18468802,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,18469188,-107017989,-579.4406825032048,18468802Western Cape: Bitou(WC047) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,0,0,100983625,102409000,100570966,-94039,-9204,100467723,-49267,0,0,-49267,508712,-2722,8487,514477,-8736,-269994,-121309,-400039,100532894,100983625,-450731,-0.45,102409000
Property rates - penalties and collection charges,,0,0,3484800,284770,317635,-157331,387349,547653,430529,397263,405536,1233328,40900,135937,121776,298613,141956,120121,105433,367510,2447104,3484800,-1037696,-29.78,284770
Service charges - electricity revenue,,0,0,106850700,108791223,10080735,9846377,9317599,29244711,8656810,7346460,8654097,24657367,10926603,9064501,8497663,28488767,10180683,9062366,8637305,27880354,110271199,106850700,3420499,3.2,108791223
Service charges - water revenue,,0,0,36224300,49619900,6161924,2819754,2774996,11756674,2984622,3208641,2923412,9116675,4016480,4256482,3937312,12210274,3796575,3639839,3436287,10872701,43956324,36224300,7732024,21.34,49619900
Service charges - sanitation revenue,,0,0,38714900,56642758,37537603,-24119,19742,37533226,172230,-114630,9906,67506,-13512,-4099,154287,136676,151368,-13902,-20647,116819,37854227,38714900,-860673,-2.22,56642758
Service charges - refuse revenue,,0,0,26479200,33919700,23180566,2886979,-172876,25894669,142647,135840,425,278912,-182,1423,-40026,-38785,52374,-7979,-11886,32509,26167305,26479200,-311895,-1.18,33919700
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,0,0,1322400,1320590,127025,109257,110217,346499,120443,107277,109725,337445,111596,121986,124903,358485,134242,121148,121062,376452,1418881,1322400,96481,7.3,1320590
Interest earned - external investments,,0,0,2639440,3911040,62908,288324,257908,609140,427046,537192,383602,1347840,603847,314837,284194,1202878,174573,1266911,791937,2233421,5393279,2639440,2753839,104.33,3911040
Interest earned - outstanding debtors,,0,0,0,2425968,0,0,0,0,0,0,0,0,198985,246199,255055,700239,259552,263040,244548,767140,1467379,,1467379,0,2425968
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,0,0,5300000,30590600,450618,552209,475601,1478428,451351,615589,627067,1694007,531034,972797,936913,2440744,431916,682969,543007,1657892,7271071,5300000,1971071,37.19,30590600
Licences and permits,,0,0,73500,43500,2622,1767,1892,6281,3420,17761,8904,30085,4002,1163,889,6054,889,1847,3443,6179,48599,73500,-24901,-33.88,43500
Agency services,,0,0,1438720,1085236,5501,334532,4950,344983,159121,65309,108809,333239,-754407,1122094,-156600,211087,-14782,0,313055,298273,1187582,1438720,-251138,-17.46,1085236
Transfers recognised - operational,,0,0,116966000,101961537,1636025,17543315,695507,19874847,2434015,15281760,3434502,21150277,9038260,10823366,21592923,41454549,6937799,11144139,0,18081938,100561611,116966000,-16404389,-14.02,101961537
Other own revenue,,0,0,6186050,8259784,1550645,542446,445616,2538707,1479290,555396,409479,2444165,641938,648437,-182646,1107729,498063,576440,180303,1254806,7345407,6186050,1159357,18.74,8259784
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,0,0,446663635,501265606,181684773,34649471,14309297,230643541,17412257,28153858,17075464,62641579,25854256,27702401,35535130,89091787,22736472,26586945,14222538,63545955,445922862,446663635,-740773,-0.16584582714014764,501265606
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,0,0,145380938,144806069,10408039,10417510,11837214,32662763,10746124,15799162,11560646,38105932,12175151,11349782,10879797,34404730,9595478,12204406,10643573,32443457,137616882,145380938,-7764056,-5.34,144806069
Remuneration of councillors,,0,0,5032400,5047100,385512,385512,385512,1156536,345125,310996,310996,967117,610380,434612,411562,1456554,570490,400762,395684,1366936,4947143,5032400,-85257,-1.69,5047100
Debt impairment,,0,0,15920000,36289451,1326667,1326667,1326667,3980001,1326667,1326667,1326667,3980001,1326667,1326667,1326667,3980001,2179151,2179151,0,4358302,16298305,15920000,378305,2.38,36289451
Depreciation and asset impairment,,0,0,22820875,18555070,1901739,1901739,1901739,5705217,1901739,1901739,1901739,5705217,1902088,-1236465,1555159,2220782,1432317,1626073,0,3058390,16689606,22820875,-6131269,-26.87,18555070
Finance charges,,0,0,13836740,14357907,0,0,0,0,0,740871,6630080,7370951,0,0,0,0,0,693222,2300340,2993562,10364513,13836740,-3472227,-25.09,14357907
Bulk purchases,,0,0,79693587,79693587,363972,10748627,8944654,20057253,6655332,5784275,5922897,18362504,7790134,6695593,5504799,19990526,5994530,5354000,5458392,16806922,75217205,79693587,-4476382,-5.62,79693587
Other Materials,,0,0,3237440,3721262,77115,110023,256128,443266,469652,215856,279415,964923,221757,256696,442442,920895,159476,418607,391734,969817,3298901,3237440,61461,1.9,3721262
Contracted services,,0,0,19572917,25639987,416565,904445,1936103,3257113,2217860,1123961,2199183,5541004,1390522,1243430,3356636,5990588,1599672,1928850,3773072,7301594,22090299,19572917,2517382,12.86,25639987
Transfers and grants,,0,0,2700000,4270000,896000,25930,32153,954083,931807,31130,1000,963937,13000,0,763000,776000,456000,0,459660,915660,3609680,2700000,909680,33.69,4270000
Other expenditure,,0,0,131213298,171739696,1862210,4707918,4480382,11050510,6707567,7238971,7169515,21116053,12311521,13356333,17548936,43216790,13997893,15918815,18807429,48724137,124107490,131213298,-7105808,-5.42,171739696
Loss on disposal of PPE,,0,0,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,-80000,-100,80000
Total Expenditure,,0,0,439488195,504200129,17637819,30528371,31100552,79266742,31301873,34473628,37302138,103077639,37741220,33426648,41788998,112956866,35985007,40723886,42229884,118938777,414240024,439488195,-25248171,-5.744903113950535,504200129
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,0,0,7175440,-2934523,164046954,4121100,-16791255,151376799,-13889616,-6319770,-20226674,-40436060,-11886964,-5724247,-6253868,-23865079,-13248535,-14136941,-28007346,-55392822,31682838,7175440,24507398,341.54557769279654,-2934523
Transfers recognised - capital,,0,0,27214000,39710252,614353,2547798,4075907,7238058,719009,2589569,1796076,5104654,2050034,4835464,1937930,8823428,1805667,2825049,0,4630716,25796856,27214000,-1417144,-5.21,39710252
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,0,0,34389440,36775729,164661307,6668898,-12715348,158614857,-13170607,-3730201,-18430598,-35331406,-9836930,-888783,-4315938,-15041651,-11442868,-11311892,-28007346,-50762106,57479694,34389440,23090254,67.14344287083478,36775729
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
